#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2021-12-09 11:46:39.831
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 9.7 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0008905698994974875,0.4661781174077531,-10.09563891758599
-0.0008899398994974874,0.4699123408871674,-10.04343689853409
-0.0008893098994974875,0.4699123408871674,-9.994963595128752
-0.0008886798994974874,0.4661781174077531,-9.942761576076855
-0.0008880498994974875,0.4699123408871674,-9.905474419611211
-0.0008874198994974874,0.4624438939283389,-9.998692310775317
-0.0008867898994974875,0.4624438939283389,-10.1254686427585
-0.0008861598994974874,0.4587096704489246,-10.26715983732794
-0.0008855298994974875,0.4549754469695104,-10.37902130672486
-0.0008848998994974874,0.4549754469695104,-10.49088277612179
-0.0008842698994974875,0.4512412234900962,-10.5729145203462
-0.0008836398994974874,0.4475070000106819,-10.64748883327749
-0.0008830098994974875,0.4475070000106819,-10.70341956797595
-0.0008823798994974874,0.4475070000106819,-10.76307901832097
-0.0008817498994974875,0.4437727765312677,-10.78918002784692
-0.0008811198994974874,0.4475070000106819,-10.81528103737287
-0.0008804898994974875,0.4549754469695104,-10.81155232172631
-0.0008798598994974874,0.4475070000106819,-10.80782360607975
-0.0008792298994974875,0.4475070000106819,-10.78545131220036
-0.0008785998994974874,0.4512412234900962,-10.74443544008815
-0.0008779698994974875,0.4549754469695104,-10.69596213668282
-0.0008773398994974874,0.4549754469695104,-10.65121754892405
-0.0008767098994974875,0.4549754469695104,-10.59528681422559
-0.0008760798994974874,0.4549754469695104,-10.53562736388056
-0.0008754498994974875,0.4624438939283389,-10.49834020741492
-0.0008748198994974874,0.4624438939283389,-10.43868075706989
-0.0008741898994974875,0.4624438939283389,-10.39020745366456
-0.0008735598994974874,0.4661781174077531,-10.33427671896609
-0.0008729298994974875,0.4624438939283389,-10.28580341556076
-0.0008722998994974874,0.4624438939283389,-10.23360139650886
-0.0008716698994974875,0.4624438939283389,-10.1776706618104
-0.0008710398994974874,0.4624438939283389,-10.12173992711194
-0.0008704098994974875,0.4661781174077531,-10.06953790806004
-0.0008697798994974874,0.4624438939283389,-10.0210646046547
-0.0008691498994974874,0.4624438939283389,-9.972591301249368
-0.0008685198994974875,0.4661781174077531,-9.916660566550904
-0.0008678898994974874,0.4661781174077531,-9.912931850904341
-0.0008672598994974875,0.4587096704489246,-10.03970818288752
-0.0008666298994974874,0.4549754469695104,-10.18139937745696
-0.0008659998994974875,0.4549754469695104,-10.30444699379358
-0.0008653698994974874,0.4475070000106819,-10.41257974754394
-0.0008647398994974875,0.4549754469695104,-10.51698378564774
-0.0008641098994974874,0.4549754469695104,-10.59155809857902
-0.0008634798994974875,0.4549754469695104,-10.66613241151031
-0.0008628498994974874,0.4512412234900962,-10.71833443056221
-0.0008622198994974875,0.4475070000106819,-10.75935030267441
-0.0008615898994974874,0.4512412234900962,-10.7817225965538
-0.0008609598994974875,0.4512412234900962,-10.80036617478662
-0.0008603298994974874,0.4549754469695104,-10.79663745914005
-0.0008596998994974875,0.4512412234900962,-10.79663745914005
-0.0008590698994974874,0.4475070000106819,-10.75935030267441
-0.0008584398994974875,0.4512412234900962,-10.7295205775019
-0.0008578098994974874,0.4549754469695104,-10.66986112715687
-0.0008571798994974875,0.4549754469695104,-10.62884525504466
-0.0008565498994974874,0.4587096704489246,-10.56172837340651
-0.0008559198994974875,0.4624438939283389,-10.5207125012943
-0.0008552898994974874,0.4661781174077531,-10.47596791353553
-0.0008546598994974875,0.4624438939283389,-10.42376589448363
-0.0008540298994974874,0.4624438939283389,-10.36037772849204
-0.0008533998994974875,0.4661781174077531,-10.31190442508671
-0.0008527698994974874,0.4661781174077531,-10.25597369038825
-0.0008521398994974875,0.4699123408871674,-10.20377167133635
-0.0008515098994974874,0.4661781174077531,-10.15529836793101
-0.0008508798994974875,0.4699123408871674,-10.10309634887911
